"","SEQN","SDDSRVYR","RIDSTATR","RIDEXMON","RIAGENDR","RIDAGEYR","RIDAGEMN","RIDAGEEX","RIDRETH1","DMQMILIT","DMDBORN2","DMDCITZN","DMDYRSUS","DMDEDUC3","DMDEDUC2","DMDSCHOL","DMDMARTL","DMDHHSIZ","DMDFMSIZ","INDHHIN2","INDFMIN2","INDFMPIR","RIDEXPRG","DMDHRGND","DMDHRAGE","DMDHRBR2","DMDHREDU","DMDHRMAR","DMDHSEDU","SIALANG","SIAPROXY","SIAINTRP","FIALANG","FIAPROXY","FIAINTRP","MIALANG","MIAPROXY","MIAINTRP","AIALANG","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA"
"8848",50322,5,2,1,1,46,557,558,3,2,5,1,5,NA,4,NA,1,5,5,5,5,0.81,NA,1,46,5,4,1,4,1,2,2,1,2,2,1,2,2,1,29001.58158,30137.457253,2,72
"8849",50323,5,2,2,2,80,NA,NA,3,2,1,1,NA,NA,2,NA,2,1,1,4,4,1.59,NA,2,80,1,2,2,NA,1,2,2,1,2,2,NA,NA,NA,1,34938.865412,39889.445312,2,61
"8850",50324,5,2,1,2,68,824,825,1,2,2,1,7,NA,3,NA,1,3,3,3,3,0.82,NA,1,76,2,1,1,3,2,2,2,2,2,2,2,2,2,2,7812.278838,9667.396322,1,66
"8851",50325,5,2,1,2,9,117,118,3,NA,1,1,NA,3,NA,1,NA,7,6,15,15,5,NA,1,43,1,5,1,5,1,1,2,1,2,2,1,2,2,1,36956.20487,44800.543831,2,68
"8852",50326,5,2,1,1,0,1,1,1,NA,1,1,NA,NA,NA,NA,NA,3,3,4,4,1.05,NA,2,24,2,4,1,9,2,1,2,2,2,2,NA,NA,NA,NA,5254.044615,5625.437274,2,72
"8853",50327,5,2,2,1,46,554,554,4,1,1,1,NA,NA,3,NA,5,2,1,4,2,0.78,NA,2,47,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,26760.033575,26357.252529,1,61
"8854",50328,5,2,2,2,4,54,55,2,NA,1,1,NA,NA,NA,NA,NA,3,2,6,4,1.14,NA,2,32,4,4,4,NA,2,1,2,2,2,2,NA,NA,NA,NA,12153.436807,14239.886468,2,61
"8855",50329,5,2,2,1,29,348,349,5,2,5,2,3,NA,2,NA,1,7,7,6,6,0.8,NA,2,33,5,1,1,2,1,2,2,1,2,2,1,2,2,1,73300.015883,74332.074248,1,62
"8856",50330,5,2,2,2,14,168,169,1,NA,1,1,NA,7,NA,1,NA,7,7,6,6,0.96,NA,2,36,2,2,5,NA,1,1,2,1,2,2,1,2,2,1,13530.742669,13785.31024,1,69
"8857",50331,5,2,2,2,2,31,32,2,NA,1,1,NA,NA,NA,NA,NA,7,7,2,2,0.15,NA,2,18,4,2,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,9406.700594,9539.959566,2,61
"8858",50332,5,2,1,1,60,724,725,4,2,1,1,NA,NA,3,NA,3,1,1,1,1,0.17,NA,1,60,1,3,3,NA,1,2,2,1,2,2,1,2,2,1,7750.960967,7627.821119,1,59
"8859",50333,5,2,1,1,68,822,822,4,2,1,1,NA,NA,3,NA,1,2,2,7,7,2.56,NA,2,64,1,3,1,3,1,2,2,1,2,2,1,2,2,1,6350.039051,6248.778133,1,65
"8860",50334,5,2,1,1,28,345,346,3,2,1,1,NA,NA,5,NA,5,4,4,15,15,5,NA,2,59,1,4,1,5,1,2,2,1,2,2,1,2,2,1,69261.303223,71315.523731,1,70
"8861",50335,5,2,1,2,70,850,851,3,2,1,1,NA,NA,5,NA,3,1,1,10,10,5,NA,2,70,1,5,3,NA,1,2,2,1,2,2,1,2,2,1,43711.976878,43126.800492,2,66
"8862",50336,5,2,2,2,22,274,274,1,2,2,2,5,NA,2,NA,6,3,3,5,5,1.22,2,2,22,2,2,6,NA,2,2,2,1,2,2,1,2,2,1,23350.296306,23582.681748,1,69
"8863",50337,5,1,NA,1,34,417,NA,5,2,5,2,3,NA,5,NA,1,3,3,7,7,2.16,NA,1,34,5,5,1,4,1,2,2,1,2,2,NA,NA,NA,NA,17080.728752,0,2,69
"8864",50338,5,2,1,1,20,245,246,2,2,1,1,NA,NA,4,NA,5,3,3,15,15,5,NA,1,50,1,2,1,4,1,2,2,1,2,2,1,2,2,1,20518.968059,21067.498107,2,69
"8865",50339,5,2,2,1,4,55,56,5,NA,1,1,NA,NA,NA,NA,NA,5,5,8,8,2.07,NA,2,33,5,5,1,5,1,1,2,1,2,2,NA,NA,NA,NA,33981.386849,33844.475343,1,63
"8866",50340,5,2,1,2,68,822,823,5,2,1,1,NA,NA,1,NA,2,2,2,5,5,1.49,NA,2,68,1,1,2,NA,1,2,2,1,2,2,1,2,2,1,62152.256875,64002.64749,2,71
"8867",50341,5,2,2,1,76,913,914,3,1,1,1,NA,NA,3,NA,1,2,2,6,6,2.19,NA,2,74,1,3,1,3,1,2,2,1,2,2,1,2,2,1,28153.114415,28484.643703,1,67
"8868",50342,5,2,2,1,80,NA,NA,5,1,1,1,NA,NA,2,NA,2,1,1,99,99,NA,NA,1,80,1,2,2,NA,1,2,2,1,2,2,1,2,2,1,26630.000367,27406.130863,1,69
"8869",50343,5,2,2,1,1,16,17,3,NA,1,1,NA,NA,NA,NA,NA,4,4,8,8,2.45,NA,1,30,1,3,1,3,1,1,2,1,2,2,NA,NA,NA,NA,43783.192653,44072.454168,2,59
"8870",50344,5,2,1,1,16,202,203,4,NA,1,1,NA,10,NA,1,NA,5,5,10,10,3.09,NA,2,55,1,3,3,NA,1,2,2,1,2,2,1,2,2,1,15648.880779,15856.307218,1,72
"8871",50345,5,2,2,2,2,32,32,3,NA,1,1,NA,NA,NA,NA,NA,7,7,9,9,1.62,NA,2,40,1,4,1,4,1,1,2,1,2,2,NA,NA,NA,NA,28598.604757,28826.817731,1,61
"8872",50346,5,2,2,1,80,NA,NA,3,1,1,1,NA,NA,4,NA,2,1,1,15,15,5,NA,1,80,1,4,2,NA,1,2,2,1,2,2,1,2,2,1,22367.286908,22613.304457,2,63
"8873",50347,5,2,2,1,44,529,529,4,1,1,1,NA,NA,4,NA,5,7,1,7,5,2.12,NA,2,61,2,1,1,1,1,2,2,1,2,2,1,2,2,1,24472.842039,24754.480529,2,64
"8874",50348,5,2,1,1,26,321,322,4,2,1,1,NA,NA,4,NA,1,2,2,10,10,5,NA,1,26,1,4,1,4,1,2,2,1,2,2,1,2,2,1,29140.622474,32022.305111,2,72
"8875",50349,5,2,1,2,25,303,303,2,2,4,2,3,NA,1,NA,1,5,5,8,8,2.07,2,1,33,4,1,1,1,2,2,2,2,2,2,2,2,2,2,14568.221986,14713.206986,1,65
"8876",50350,5,2,1,1,1,14,15,1,NA,1,1,NA,NA,NA,NA,NA,3,3,6,6,1.86,NA,2,33,2,4,1,3,2,1,2,1,2,2,NA,NA,NA,NA,8780.404126,9266.256526,1,69
"8877",50351,5,2,1,1,22,264,266,4,1,1,1,NA,NA,4,NA,5,3,1,12,4,1.44,NA,1,22,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,31399.117701,32006.836319,2,70
"8878",50352,5,2,2,2,10,123,123,3,NA,1,1,NA,3,NA,1,NA,6,6,7,7,1.27,NA,1,21,1,3,5,NA,1,1,2,1,2,2,1,2,2,1,42751.230493,43112.183936,2,62
"8879",50353,5,2,2,2,15,189,190,3,NA,1,1,NA,8,NA,1,NA,4,4,8,8,2.22,NA,2,39,1,3,6,NA,1,1,2,1,2,2,1,2,2,1,48597.982484,48518.335863,2,62
"8880",50354,5,2,1,1,65,780,781,3,2,1,1,NA,NA,4,NA,5,1,1,2,2,0.59,NA,1,65,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,19060.516306,18648.214917,1,59
"8881",50355,5,2,1,1,48,580,581,1,2,2,2,7,NA,2,NA,1,4,4,6,6,1.45,NA,2,47,2,4,1,2,2,2,2,1,2,2,1,2,2,2,17164.150437,18407.644036,1,65
"8882",50356,5,2,1,2,18,222,222,4,2,1,1,NA,15,NA,1,NA,2,1,1,1,0.1,NA,2,18,1,4,NA,NA,1,2,2,1,2,2,1,2,2,1,15977.529292,16101.386569,2,67
"8883",50357,5,2,1,1,43,523,523,3,2,1,1,NA,NA,4,NA,5,1,1,1,1,0,NA,1,43,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,35830.422559,37405.835367,2,66
"8884",50358,5,2,2,1,48,583,584,3,2,1,1,NA,NA,5,NA,3,1,1,10,10,5,NA,1,48,1,5,3,NA,1,2,2,1,2,2,1,2,2,1,93473.601614,93455.823604,1,60
"8885",50359,5,2,1,2,24,298,299,4,2,1,1,NA,NA,2,NA,6,2,1,9,6,2.79,2,2,24,1,2,6,NA,1,2,2,1,2,2,1,2,2,1,26529.793946,28721.537889,2,68
"8886",50360,5,2,2,1,1,17,17,4,NA,1,1,NA,NA,NA,NA,NA,3,3,3,3,0.58,NA,2,27,1,4,5,NA,1,1,2,1,2,2,NA,NA,NA,NA,9278.648441,9277.766699,1,61
"8887",50361,5,1,NA,1,10,123,NA,3,NA,1,1,NA,4,NA,2,NA,3,3,15,15,5,NA,1,34,1,4,6,NA,1,1,2,1,2,2,NA,NA,NA,NA,65722.253697,0,2,61
"8888",50362,5,2,1,1,67,806,807,1,1,1,1,NA,NA,5,NA,1,2,2,77,77,NA,NA,2,60,4,3,1,5,1,2,2,1,2,2,1,2,2,1,12237.684266,15593.594602,2,70
"8889",50363,5,2,2,1,2,26,27,2,NA,1,1,NA,NA,NA,NA,NA,4,4,9,9,2.64,NA,1,58,4,3,1,4,1,1,2,1,2,2,NA,NA,NA,NA,11973.236867,13130.611546,2,65
"8890",50364,5,2,2,2,46,559,559,4,2,1,1,NA,NA,4,NA,5,2,2,2,2,0.62,NA,2,46,1,4,5,NA,1,2,2,1,2,2,1,2,2,1,25898.209239,27569.127532,1,63
"8891",50365,5,2,2,1,64,770,771,3,2,1,1,NA,NA,3,NA,1,2,2,6,6,2.14,NA,2,61,1,3,1,3,1,2,2,1,2,2,1,2,2,1,61587.529005,70768.784818,2,60
"8892",50366,5,2,2,2,2,30,31,3,NA,1,1,NA,NA,NA,NA,NA,4,4,3,3,0.52,NA,1,25,1,2,1,2,1,1,2,1,2,2,NA,NA,NA,NA,13785.800086,15624.835696,2,59
"8893",50367,5,2,1,1,1,20,21,4,NA,1,1,NA,NA,NA,NA,NA,3,3,7,7,2.39,NA,1,32,1,3,1,4,1,1,2,1,2,2,NA,NA,NA,NA,8949.530209,9836.594876,1,59
"8894",50368,5,2,1,1,1,14,15,4,NA,1,1,NA,NA,NA,NA,NA,5,5,3,3,0.41,NA,2,21,1,2,1,NA,1,1,2,1,2,2,NA,NA,NA,NA,8889.054761,9009.673699,1,68
"8895",50369,5,2,1,2,77,930,931,4,2,5,1,5,NA,2,NA,5,4,4,3,3,0.57,NA,2,77,5,2,5,NA,1,2,2,1,2,2,1,2,2,1,11192.022361,12913.417628,2,68
"8896",50370,5,2,1,1,52,627,628,4,2,1,1,NA,NA,3,NA,5,2,1,4,2,0.78,NA,2,64,1,4,2,NA,1,2,2,1,2,2,1,2,2,1,22436.10665,24207.027109,1,68
"8897",50371,5,2,2,2,1,14,15,2,NA,1,1,NA,NA,NA,NA,NA,5,5,7,7,1.45,NA,1,29,1,2,1,4,1,1,2,1,2,2,NA,NA,NA,NA,7483.863849,7758.435048,2,67
"8898",50372,5,2,2,1,16,197,198,3,NA,1,1,NA,10,NA,2,NA,3,3,9,9,3.41,NA,2,49,1,4,1,NA,1,2,2,1,2,2,1,2,2,1,39311.97778,39216.723785,2,60
"8899",50373,5,2,1,2,21,254,255,3,2,1,1,NA,NA,4,NA,5,4,4,15,15,5,2,1,50,1,5,1,NA,1,2,2,1,2,2,1,2,2,1,89818.299425,90589.783782,1,59
"8900",50374,5,2,2,2,69,831,832,4,2,1,1,NA,NA,4,NA,3,1,1,6,6,2.45,NA,2,69,1,4,3,NA,1,2,2,1,2,2,1,2,2,1,9145.177468,9906.986187,1,62
"8901",50375,5,2,2,2,71,856,857,3,2,1,1,NA,NA,2,NA,1,3,3,13,13,NA,NA,1,49,1,4,3,NA,1,2,2,1,2,2,NA,NA,NA,1,25184.135965,25282.642907,2,63
"8902",50376,5,2,2,2,49,591,592,3,2,1,1,NA,NA,2,NA,1,2,2,14,14,5,NA,2,49,1,2,1,4,1,2,2,1,2,2,1,2,2,1,85964.784144,85350.009582,2,63
"8903",50377,5,2,2,1,41,497,498,3,2,1,1,NA,NA,3,NA,3,2,2,7,7,2.63,NA,1,41,1,3,3,NA,1,2,2,1,2,2,1,2,2,1,72397.284152,74950.571964,1,61
"8904",50378,5,2,2,2,28,346,347,2,2,1,1,NA,NA,4,NA,3,6,6,14,14,3.11,2,2,56,4,1,1,NA,1,2,2,1,2,2,1,2,2,1,15981.857596,16367.724861,1,62
"8905",50379,5,2,2,2,39,475,476,3,2,1,1,NA,NA,3,NA,1,3,2,2,2,0.57,2,2,19,1,3,NA,NA,1,2,2,1,2,2,1,2,2,1,36034.585649,36049.108826,2,60
"8906",50380,5,2,2,2,76,914,915,3,2,1,1,NA,NA,4,NA,1,2,2,99,99,NA,NA,2,76,1,4,1,3,1,2,2,1,2,2,1,2,2,1,36091.211725,35082.782985,2,62
"8907",50381,5,2,1,2,50,608,609,3,2,1,1,NA,NA,2,NA,4,2,1,4,4,1.54,NA,2,50,1,2,4,NA,1,2,2,1,2,2,1,2,2,1,30810.33824,32562.234593,2,71
"8908",50382,5,2,1,1,5,64,65,4,NA,1,1,NA,NA,NA,NA,NA,4,4,15,15,4.72,NA,2,32,1,5,1,5,1,1,2,1,2,2,NA,NA,NA,NA,7161.481896,7824.272826,2,66
"8909",50383,5,2,2,1,74,898,898,3,1,1,1,NA,NA,4,NA,1,2,2,5,5,1.46,NA,1,74,1,4,1,3,1,2,2,1,2,2,1,2,2,1,8384.649228,8644.917815,1,61
"8910",50384,5,2,2,2,9,119,120,1,NA,1,1,NA,4,NA,1,NA,4,4,15,15,5,NA,2,37,2,5,1,5,1,1,2,1,2,2,1,2,2,1,8790.558535,9672.907515,2,64
"8911",50385,5,2,2,2,70,848,849,3,2,1,1,NA,NA,3,NA,2,1,1,77,77,NA,NA,2,70,1,3,2,NA,1,2,2,1,2,2,1,2,2,1,41869.277142,47800.714696,2,60
"8912",50386,5,2,1,2,40,487,488,1,2,2,2,99,NA,1,NA,6,5,2,8,6,1.97,2,2,30,4,1,3,NA,2,2,2,2,2,2,2,2,2,2,16409.433135,16216.262051,1,68
"8913",50387,5,2,1,2,2,29,30,2,NA,1,1,NA,NA,NA,NA,NA,5,5,8,8,2.02,NA,2,42,4,1,1,1,2,1,2,2,2,2,NA,NA,NA,NA,7738.566493,8185.329486,2,71
"8914",50388,5,2,2,1,1,12,13,2,NA,1,1,NA,NA,NA,NA,NA,4,4,8,8,2.22,NA,1,29,1,3,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,6901.782829,7143.444649,2,62
"8915",50389,5,2,2,2,7,91,92,1,NA,1,1,NA,1,NA,1,NA,7,7,10,10,1.85,NA,2,63,1,4,3,NA,1,1,2,1,2,2,NA,NA,NA,NA,9399.16505,11072.000046,2,62
"8916",50390,5,2,1,2,74,891,891,1,2,1,1,NA,NA,1,NA,2,1,1,3,3,0.98,NA,2,74,1,1,2,NA,2,2,2,2,2,2,2,2,2,2,9634.105961,11094.451304,1,71
"8917",50391,5,2,1,2,37,453,454,1,2,1,1,NA,NA,4,NA,1,3,3,8,8,3.07,2,2,37,1,4,1,4,1,2,2,1,2,2,1,2,2,1,22923.597668,23288.155678,2,66
"8918",50392,5,2,2,2,38,461,463,2,2,1,1,NA,NA,2,NA,5,5,5,7,7,1.74,2,2,38,1,2,5,NA,1,2,2,1,2,2,1,2,2,1,16052.324366,16101.815826,1,62
"8919",50393,5,2,1,1,16,202,202,2,NA,1,1,NA,10,NA,1,NA,5,5,10,10,2.82,NA,1,52,1,4,1,5,1,2,2,1,2,2,1,2,2,1,13327.986318,13618.059826,2,71
"8920",50394,5,2,2,1,13,158,160,3,NA,1,1,NA,6,NA,1,NA,4,4,9,9,2.83,NA,1,73,NA,NA,1,3,1,1,2,1,2,2,NA,NA,NA,1,47383.815479,47269.003201,2,60
"8921",50395,5,1,NA,1,0,9,NA,4,NA,1,1,NA,NA,NA,NA,NA,3,3,14,14,5,NA,1,33,1,3,1,5,1,1,2,1,2,2,NA,NA,NA,NA,9699.725375,0,1,68
"8922",50396,5,2,1,1,47,569,570,1,2,1,1,NA,NA,3,NA,1,3,3,7,7,2.27,NA,1,47,1,3,1,2,1,2,2,1,2,2,1,2,2,1,24613.893363,25381.653207,1,71
"8923",50397,5,2,2,1,16,198,198,3,NA,1,1,NA,9,NA,2,NA,2,2,4,4,1.07,NA,2,38,1,3,6,NA,1,2,2,1,2,2,1,2,2,1,30527.34132,30453.372738,2,60
"8924",50398,5,2,2,2,10,128,129,3,NA,1,1,NA,4,NA,3,NA,2,2,2,2,0.5,NA,2,47,1,4,3,NA,1,1,2,1,2,2,1,2,2,1,31940.872036,32526.563828,2,64
"8925",50399,5,2,2,1,0,4,5,1,NA,1,1,NA,NA,NA,NA,NA,3,3,4,4,0.87,NA,1,31,2,2,1,2,2,1,2,1,2,2,NA,NA,NA,NA,3579.260707,3616.83651,1,62
"8926",50400,5,2,2,2,7,95,96,3,NA,1,1,NA,2,NA,1,NA,4,4,15,15,4.84,NA,1,47,5,4,1,5,1,1,2,1,2,2,NA,NA,NA,NA,38465.605094,38790.37452,1,60
"8927",50401,5,2,1,2,29,351,353,1,2,2,2,6,NA,4,NA,1,3,3,7,7,1.99,2,1,27,2,3,1,4,1,2,2,1,2,2,1,2,2,1,22936.811355,23165.081737,2,70
"8928",50402,5,2,1,2,14,171,173,2,NA,1,1,NA,8,NA,1,NA,5,5,12,12,NA,NA,2,38,4,3,1,NA,1,1,2,1,2,2,NA,NA,NA,1,11956.459644,12181.408633,1,73
"8929",50403,5,2,2,1,8,98,99,3,NA,1,1,NA,1,NA,1,NA,5,5,6,6,1.41,NA,2,31,1,3,1,3,1,1,2,1,2,2,1,2,2,1,36235.340206,36731.216897,1,61
"8930",50404,5,2,2,2,16,201,202,3,NA,1,1,NA,11,NA,2,NA,4,4,14,14,3.87,NA,1,48,1,5,1,3,1,2,2,1,2,2,1,2,2,1,93151.345529,92998.680962,2,61
"8931",50405,5,2,2,1,12,144,145,3,NA,1,1,NA,4,NA,2,NA,4,4,6,6,1.42,NA,1,51,1,4,1,2,1,1,2,1,2,2,1,2,2,1,35669.776463,35583.347621,2,60
"8932",50406,5,2,2,1,41,492,492,1,2,2,2,3,NA,4,NA,6,7,7,7,7,0.92,NA,2,40,2,1,6,NA,2,2,2,1,2,2,NA,NA,NA,1,18799.507363,22528.499557,1,69
"8933",50407,5,2,1,2,2,33,33,1,NA,1,1,NA,NA,NA,NA,NA,5,5,8,8,2.2,NA,1,52,2,1,1,3,2,1,2,1,2,2,NA,NA,NA,NA,5224.619594,5526.247381,1,70
"8934",50408,5,2,2,1,7,93,94,3,NA,1,1,NA,1,NA,2,NA,4,4,10,10,3.39,NA,2,27,1,5,1,5,1,1,2,1,2,2,NA,NA,NA,NA,41273.271184,46980.7713,1,63
"8935",50409,5,2,2,1,7,93,94,3,NA,1,1,NA,1,NA,2,NA,2,2,3,3,0.71,NA,1,46,1,3,3,NA,1,1,2,1,2,2,NA,NA,NA,NA,27025.433591,27664.043374,2,60
"8936",50410,5,2,2,1,33,396,396,3,2,1,1,NA,NA,1,NA,1,4,4,4,4,0.71,NA,2,26,1,2,1,1,1,2,2,1,2,2,NA,NA,NA,1,25688.596274,26392.225717,2,62
"8937",50411,5,2,2,1,74,890,891,3,2,1,1,NA,NA,3,NA,1,3,3,15,15,5,NA,1,74,1,3,1,4,1,2,2,1,2,2,1,2,2,1,36988.103566,37258.930261,2,61
"8938",50412,5,2,2,1,40,484,486,3,2,1,1,NA,NA,3,NA,5,3,3,12,12,NA,NA,1,40,1,3,5,NA,1,2,2,1,2,2,1,2,2,2,22505.36051,22501.080152,1,60
"8939",50413,5,2,2,1,28,347,347,1,2,2,2,2,NA,3,NA,1,7,1,15,3,1.27,NA,1,28,2,3,1,NA,2,2,2,2,2,2,2,2,2,2,23728.628694,24323.073021,1,64
"8940",50414,5,2,1,1,0,7,8,1,NA,1,1,NA,NA,NA,NA,NA,3,3,15,15,5,NA,1,47,1,4,NA,NA,1,1,2,1,2,2,NA,NA,NA,NA,3315.414852,3415.991989,1,70
"8941",50415,5,1,NA,1,63,758,NA,4,2,1,1,NA,NA,2,NA,3,3,3,3,3,0.63,NA,1,63,1,2,3,NA,1,1,2,1,1,2,NA,NA,NA,NA,6947.662828,0,2,71
"8942",50416,5,2,2,1,16,201,203,2,NA,4,1,2,11,NA,1,NA,5,5,5,5,0.93,NA,2,18,4,3,NA,NA,2,2,2,2,2,2,2,2,2,2,11719.168189,12529.924899,1,64
"8943",50417,5,2,1,2,11,139,140,3,NA,1,1,NA,4,NA,1,NA,5,5,8,8,1.85,NA,1,36,1,3,1,4,1,1,2,1,2,2,1,2,2,1,50112.842596,50535.950958,2,59
"8944",50418,5,1,NA,2,69,836,NA,4,2,1,1,NA,NA,1,NA,3,2,2,14,14,5,NA,1,39,1,3,5,NA,1,2,2,1,2,2,NA,NA,NA,NA,10367.894859,0,2,68
"8945",50419,5,2,2,1,63,765,766,4,2,1,1,NA,NA,2,NA,3,3,3,12,12,NA,NA,1,63,1,2,3,NA,1,2,2,1,2,2,1,2,2,1,6206.197747,6817.097261,2,64
"8946",50420,5,2,1,2,25,308,308,3,2,1,1,NA,NA,3,NA,5,4,4,15,15,5,2,2,59,1,4,1,5,1,2,2,1,2,2,1,2,2,1,69387.105445,70473.960813,1,70
"8947",50421,5,2,1,1,17,205,206,1,2,1,1,NA,11,NA,2,NA,4,4,15,15,5,NA,1,52,1,4,1,4,1,2,2,1,2,2,1,2,2,1,15891.283413,16237.145138,1,71
"8948",50422,5,2,1,1,7,89,89,3,NA,1,1,NA,0,NA,NA,NA,4,4,14,14,3.78,NA,2,38,1,3,1,3,1,1,2,1,2,2,NA,NA,NA,NA,41496.851501,42064.731401,1,59
"8949",50423,5,2,2,1,60,722,723,3,2,1,1,NA,NA,3,NA,1,2,2,77,77,NA,NA,1,60,1,3,1,3,1,2,2,1,2,2,1,2,2,1,19360.587762,18941.795475,1,67
"8950",50424,5,2,2,1,71,852,852,3,1,1,1,NA,NA,3,NA,1,2,2,13,13,NA,NA,1,71,1,3,1,4,1,2,2,1,2,2,1,2,2,1,9935.266183,9754.512613,2,59
"8951",50425,5,2,2,1,7,93,94,2,NA,1,1,NA,1,NA,1,NA,7,7,4,4,0.63,NA,2,67,4,3,1,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,9909.993076,9798.968337,1,69
"8952",50426,5,2,1,2,20,245,246,1,2,2,2,2,NA,3,NA,1,4,4,5,5,0.94,2,1,22,2,3,1,3,2,2,2,2,2,2,NA,NA,NA,1,22936.811355,23165.081737,2,70
"8953",50427,5,2,1,2,11,139,139,1,NA,1,1,NA,5,NA,1,NA,3,3,2,2,0.41,NA,2,38,2,5,2,NA,2,1,2,2,2,2,1,2,2,1,10962.463255,11281.018659,1,66
"8954",50428,5,2,2,1,80,NA,NA,3,1,1,1,NA,NA,4,NA,5,2,2,12,12,NA,NA,2,69,1,3,NA,NA,1,2,2,1,2,2,1,2,2,1,33874.673493,35289.270959,2,61
"8955",50429,5,2,2,1,63,758,759,3,1,1,1,NA,NA,2,NA,1,5,5,5,5,0.9,NA,1,63,1,2,1,2,1,2,2,1,2,2,1,2,2,1,20152.545359,20759.1468,1,67
"8956",50430,5,2,1,1,54,654,655,5,2,5,1,6,NA,5,NA,1,6,6,15,15,4.35,NA,1,26,5,5,1,5,1,2,1,1,2,2,1,1,1,1,66813.527532,69570.525891,1,65
"8957",50431,5,2,1,1,79,948,949,4,2,1,1,NA,NA,1,NA,1,1,1,2,2,0.75,NA,1,79,1,1,1,NA,1,2,2,1,2,2,1,2,2,1,11283.632501,11582.187321,1,59
"8958",50432,5,2,2,2,80,NA,NA,3,1,1,1,NA,NA,4,NA,1,2,2,7,7,2.86,NA,2,80,1,4,1,5,1,2,2,1,2,2,1,2,2,1,35580.307725,40038.802165,2,62
"8959",50433,5,2,2,2,39,475,476,1,2,2,2,5,NA,1,NA,4,7,7,3,3,0.32,2,2,39,2,1,4,NA,2,2,2,2,2,2,NA,NA,NA,1,17536.868053,17814.950653,1,64
"8960",50434,5,2,2,2,29,348,349,3,2,1,1,NA,NA,3,NA,1,7,7,6,6,1.03,2,1,54,1,3,1,3,1,2,2,1,2,2,1,2,2,1,61164.932057,61690.301482,1,61
"8961",50435,5,2,1,1,14,179,179,1,NA,2,1,2,8,NA,1,NA,3,3,6,6,1.88,NA,2,46,2,4,4,NA,2,1,2,1,2,2,1,2,2,1,12845.665778,13125.241946,2,71
"8962",50436,5,2,2,1,27,325,325,3,2,1,1,NA,NA,4,NA,6,2,1,5,5,1.96,NA,1,27,1,4,6,NA,1,2,2,1,2,2,1,2,2,1,40861.461979,40652.382058,1,60
"8963",50437,5,2,2,1,68,821,822,3,2,1,1,NA,NA,1,NA,1,2,2,6,6,2.14,NA,1,68,1,1,1,3,1,2,2,1,2,2,1,2,2,1,56919.898849,55688.654483,2,59
"8964",50438,5,2,2,1,31,378,379,3,2,1,1,NA,NA,4,NA,6,6,2,3,13,NA,NA,2,67,NA,NA,2,NA,1,2,2,1,2,2,1,2,2,1,63794.524814,64301.183195,1,59
"8965",50439,5,2,1,2,51,616,616,1,2,1,1,NA,NA,2,NA,1,5,5,6,6,1.04,NA,2,51,1,2,1,2,1,2,2,1,2,2,1,2,2,1,14515.126037,14344.254649,1,66
"8966",50440,5,2,1,2,1,18,19,1,NA,1,1,NA,NA,NA,NA,NA,3,3,2,2,0.52,NA,2,29,1,4,4,NA,1,1,2,1,2,2,NA,NA,NA,NA,10437.494975,11926.824564,1,66
"8967",50441,5,2,1,2,80,NA,NA,4,2,1,1,NA,NA,1,NA,1,4,4,8,8,2.36,NA,1,80,1,1,1,1,1,2,2,1,2,2,1,2,2,1,13288.858513,14355.296289,2,67
"8968",50442,5,2,1,1,1,14,15,3,NA,1,1,NA,NA,NA,NA,NA,6,6,9,9,2.11,NA,1,34,4,4,1,4,1,1,2,1,2,2,NA,NA,NA,NA,33315.558947,33851.20226,2,67
"8969",50443,5,2,2,1,39,468,469,4,2,5,1,7,NA,4,NA,1,4,4,15,15,5,NA,1,39,5,4,1,4,1,2,2,1,2,2,1,2,2,1,35144.774274,36987.908209,2,65
"8970",50444,5,2,1,1,55,666,667,3,2,1,1,NA,NA,5,NA,1,3,3,15,15,5,NA,1,55,1,5,1,5,1,2,2,1,2,2,1,2,2,1,66464.947943,68913.981295,2,69
"8971",50445,5,2,1,2,8,96,97,4,NA,1,1,NA,2,NA,1,NA,5,5,6,6,1.41,NA,2,29,1,4,1,3,1,1,2,1,2,2,1,2,2,1,8365.271504,8944.396358,1,65
"8972",50446,5,2,2,2,24,294,295,1,2,2,2,3,NA,1,NA,1,5,5,7,7,1.66,2,1,33,2,1,1,1,2,2,2,2,2,2,NA,NA,NA,1,17297.921043,17470.072393,1,59
"8973",50447,5,2,2,1,2,29,30,3,NA,1,1,NA,NA,NA,NA,NA,6,6,5,5,0.77,NA,1,39,1,4,1,3,1,1,2,1,2,2,NA,NA,NA,NA,14226.808555,14169.488534,1,64
"8974",50448,5,2,2,2,27,327,328,2,2,1,1,NA,NA,4,NA,6,5,5,12,12,NA,2,2,27,1,4,6,NA,1,2,2,1,2,2,1,2,2,1,23679.194878,24250.907277,2,61
